EmployeeID,firstname,lastname,startdate,exitdate,DaysInService,EmployeeCategory
3535,Veronica,Rowe,2018-12-11,2022-06-02,1269,LongTerm
3536,Aylin,Berg,2022-08-06,,NULL,LongTerm
3537,Neveah,Rowe,2022-05-28,2023-02-24,272,ShortTerm
3538,Keith,Baxter,2019-06-16,2022-03-05,993,MidTerm
3539,Chaz,Bruce,2019-12-08,,NULL,LongTerm
3540,Maya,Mccann,2020-03-12,2022-10-09,941,MidTerm
3541,Aaron,Weber,2020-04-06,2023-07-24,1204,LongTerm
3542,Ellie,Gill,2023-04-15,,NULL,LongTerm
3543,Rayne,Kerr,2020-11-10,,NULL,LongTerm
3544,Samara,Mcbride,2023-06-29,2023-07-09,10,ShortTerm
3545,Ryann,Rubio,2022-03-07,,NULL,LongTerm
3546,Paris,Carr,2021-07-31,2023-01-27,545,MidTerm
3547,Adriel,Wiggins,2022-01-20,,NULL,LongTerm
3548,Sanaa,Glass,2021-07-11,2022-10-10,456,MidTerm
3549,Ryan,Lynch,2018-10-15,2020-10-18,734,MidTerm
3550,Charlie,Atkinson,2021-11-26,2022-10-14,322,ShortTerm
3551,Emery,Roach,2018-08-11,,NULL,LongTerm
3552,Harper,Ramos,2020-02-16,2020-06-03,108,ShortTerm
3553,Khalil,Mendez,2020-01-20,,NULL,LongTerm
3554,Lizeth,Holland,2019-03-31,,NULL,LongTerm
3555,Matilda,Randall,2023-01-06,2023-05-07,121,ShortTerm
3556,Damien,Howe,2019-07-18,2020-01-15,181,ShortTerm
3557,Nicholas,Obrien,2019-02-13,,NULL,LongTerm
3558,Mildred,Gentry,2018-12-30,,NULL,LongTerm
3559,"Wilson K",Adinolfi,2019-11-06,2020-09-06,305,ShortTerm
3560,Joanne,Handschiegl,2022-06-01,,NULL,LongTerm
3561,Dianna,Blount,2023-03-28,,NULL,LongTerm
3562,Jean,Crimmings,2019-05-21,2023-01-05,1325,LongTerm
3563,Nore,Sadki,2019-01-01,,NULL,LongTerm
3564,Susan,Lundy,2019-01-26,2020-12-02,676,MidTerm
3565,Kramer,Keatts,2021-09-11,,NULL,LongTerm
3566,Maliki,Moumanil,2021-09-26,,NULL,LongTerm
3567,Nader,Barton,2023-03-04,,NULL,LongTerm
3568,Quinn,Rarrick,2023-07-11,2023-07-29,18,ShortTerm
3569,Beatrice,Chace,2019-02-09,2020-08-28,566,MidTerm
3570,"Adrienne J",Homberger,2019-04-19,2021-10-26,921,MidTerm
3571,Marilyn,Linares,2022-07-07,2023-07-17,375,MidTerm
3572,Timothy,Sullivan,2019-03-12,2020-05-19,434,MidTerm
3573,Jennifer,Medeiros,2020-03-09,2021-10-17,587,MidTerm
3574,Anna,"Von Massenbach",2021-05-18,2022-01-04,231,ShortTerm
3575,George,Johnson,2021-04-28,2022-01-18,265,ShortTerm
3576,Angela,Erilus,2021-07-21,2023-04-26,644,MidTerm
3577,Miguel,Estremera,2019-09-15,,NULL,LongTerm
3578,Clinton,Owad,2019-05-04,,NULL,LongTerm
3579,Constance,Sloan,2021-05-20,,NULL,LongTerm
3580,Davion,Sanchez,2019-12-16,,NULL,LongTerm
3581,Ross,Strickland,2020-11-20,2023-05-01,892,MidTerm
3582,Augustus,Drake,2020-08-19,2022-05-04,623,MidTerm
3583,Gracelyn,Huynh,2021-04-28,2022-04-18,355,ShortTerm
3584,Orlando,Armstrong,2020-08-14,,NULL,LongTerm
3585,Edward,Everett,2021-12-22,,NULL,LongTerm
3586,Jaqueline,Terrell,2019-02-01,2019-02-10,9,ShortTerm
3587,Quinn,Mccullough,2021-05-10,2021-12-17,221,ShortTerm
3588,Selena,Greer,2019-06-25,2019-08-15,51,ShortTerm
3589,Giovani,Roy,2019-04-25,,NULL,LongTerm
3590,Dominik,Mullen,2021-02-25,2022-10-13,595,MidTerm
3591,Abdullah,Ellison,2021-11-23,2023-05-29,552,MidTerm
3592,Andre,Guzman,2021-10-05,2022-06-18,256,ShortTerm
3593,Brayden,Malone,2020-05-30,,NULL,LongTerm
3594,Maribel,Morrison,2018-12-11,,NULL,LongTerm
3595,Fisher,Stafford,2020-09-22,2022-09-14,722,MidTerm
3596,Kellen,Medina,2019-07-28,,NULL,LongTerm
3597,Brenton,Monroe,2020-06-06,2021-04-14,312,ShortTerm
3598,Derick,Rocha,2018-09-28,2023-08-05,1772,LongTerm
3599,Elaine,Weeks,2020-04-12,,NULL,LongTerm
3600,Marely,Dixon,2022-11-01,,NULL,LongTerm
3601,Keagan,Henson,2022-11-21,,NULL,LongTerm
3602,Helena,Davenport,2021-04-11,2023-05-24,773,MidTerm
3603,Houston,Aguirre,2018-11-29,2019-02-21,84,ShortTerm
3604,Kane,Owen,2019-01-16,2022-08-31,1323,LongTerm
3605,Emerson,Pitts,2019-09-18,,NULL,LongTerm
3606,Clarissa,Winters,2019-08-01,2023-01-20,1268,LongTerm
3607,Frankie,Atkins,2019-06-18,2021-04-14,666,MidTerm
3608,Ally,Zhang,2019-02-13,,NULL,LongTerm
3609,Kayleigh,Harmon,2021-06-02,,NULL,LongTerm
3610,Kayley,Myers,2018-10-11,,NULL,LongTerm
3611,Rowan,Cobb,2021-03-09,,NULL,LongTerm
3612,Edward,Mann,2022-01-23,,NULL,LongTerm
3613,Amirah,Johnson,2019-02-24,,NULL,LongTerm
3614,Bridget,Deleon,2020-01-08,2021-07-02,541,MidTerm
3615,Martin,Weber,2021-05-13,2022-09-22,497,MidTerm
3616,Ruben,Lewis,2022-02-12,,NULL,LongTerm
3617,Bailey,Collier,2023-02-01,,NULL,LongTerm
3618,Charlee,Roth,2023-02-04,,NULL,LongTerm
3619,Karissa,Bowers,2023-03-23,2023-05-01,39,ShortTerm
3620,Noel,Ramirez,2023-03-22,2023-07-14,114,ShortTerm
3621,Victoria,Franco,2018-11-28,,NULL,LongTerm
3622,Danika,Fleming,2020-07-09,2021-07-10,366,MidTerm
3623,Jocelyn,Kline,2019-02-11,,NULL,LongTerm
3624,Cesar,Higgins,2020-01-09,,NULL,LongTerm
3625,Gabriel,Dodson,2021-11-11,2022-07-31,262,ShortTerm
3626,Raphael,Sandoval,2021-05-15,,NULL,LongTerm
3627,Ruth,Harrell,2019-08-21,2022-10-28,1164,LongTerm
3628,Peyton,Barber,2020-09-18,,NULL,LongTerm
3629,Reginald,Lowery,2022-08-27,2022-12-03,98,ShortTerm
3630,Stephanie,Briggs,2019-02-23,,NULL,LongTerm
3631,Shaniya,Becker,2022-08-08,2022-10-25,78,ShortTerm
3632,Ryan,Oconnell,2022-09-24,2022-10-24,30,ShortTerm
3633,Emma,Ware,2022-03-21,,NULL,LongTerm
3634,Keyon,Haley,2023-06-23,2023-07-26,33,ShortTerm
3635,Kylee,Bates,2020-10-26,,NULL,LongTerm
3636,Marc,Chandler,2020-01-29,,NULL,LongTerm
3637,Abdullah,Pruitt,2022-04-23,,NULL,LongTerm
3638,Shamar,Roth,2023-06-15,,NULL,LongTerm
3639,Jaylen,Acosta,2019-09-19,2020-04-14,208,ShortTerm
3640,Kale,House,2023-01-07,,NULL,LongTerm
3641,Kiersten,Ellis,2020-02-07,2021-05-01,449,MidTerm
3642,Karissa,Carrillo,2020-04-29,2021-11-12,562,MidTerm
3643,Issac,Whitehead,2020-04-16,,NULL,LongTerm
3644,Madisyn,Andrews,2022-06-16,,NULL,LongTerm
3645,Madyson,Rhodes,2019-07-22,,NULL,LongTerm
3646,Brenton,Rodriguez,2023-04-22,,NULL,LongTerm
3647,Nathen,Arias,2020-12-28,2021-01-30,33,ShortTerm
3648,Keyon,Hensley,2022-02-23,,NULL,LongTerm
3649,Elisha,Ruiz,2022-08-13,,NULL,LongTerm
3650,Amirah,Stanley,2019-10-03,2022-02-28,879,MidTerm
3651,Jeremy,Meyer,2019-10-14,,NULL,LongTerm
3652,Owen,Dillon,2019-08-30,2022-08-27,1093,MidTerm
3653,Bridget,Bray,2021-02-04,2023-07-30,906,MidTerm
3654,Cassius,Gates,2022-11-23,,NULL,LongTerm
3655,Martha,Kemp,2023-02-25,,NULL,LongTerm
3656,Francesca,Mcmahon,2019-12-15,,NULL,LongTerm
3657,Lorelei,Walls,2021-08-29,,NULL,LongTerm
3658,Emery,Gillespie,2022-11-04,2023-07-07,245,ShortTerm
3659,Kaylee,Baldwin,2019-10-02,2019-10-13,11,ShortTerm
3660,Aron,Hester,2019-05-24,,NULL,LongTerm
3661,Reagan,Brennan,2022-02-28,2022-09-05,189,ShortTerm
3662,Hugh,Berry,2023-06-13,,NULL,LongTerm
3663,Brandon,Anderson,2019-10-07,2022-01-22,838,MidTerm
3664,Diana,Garza,2020-10-06,2022-01-12,463,MidTerm
3665,Dalton,Bowen,2019-11-22,,NULL,LongTerm
3666,Davin,Peters,2022-04-29,2023-01-21,267,ShortTerm
3667,Leyla,Warren,2022-12-11,2023-04-28,138,ShortTerm
3668,Victoria,Allen,2023-08-06,2023-08-06,0,ShortTerm
3669,Tyler,Hines,2020-03-28,2023-03-12,1079,MidTerm
3670,Sandra,Atkinson,2022-08-11,2023-03-27,228,ShortTerm
3671,Simone,Hayes,2023-01-26,2023-06-19,144,ShortTerm
3672,Rhett,Valenzuela,2019-01-14,,NULL,LongTerm
3673,Lane,Zuniga,2022-06-11,2023-01-10,213,ShortTerm
3674,Isabelle,Shields,2020-06-25,2022-03-02,615,MidTerm
3675,Mario,Mays,2020-06-08,2022-12-29,934,MidTerm
3676,Leah,Robinson,2018-08-29,,NULL,LongTerm
3677,Dayami,Bailey,2022-10-01,,NULL,LongTerm
3678,Ramon,Fleming,2021-07-22,,NULL,LongTerm
3679,Pedro,Harrison,2019-12-14,,NULL,LongTerm
3680,Harrison,Hudson,2020-03-27,,NULL,LongTerm
3681,Taniya,Lane,2021-11-25,,NULL,LongTerm
3682,Rene,Wallace,2023-07-08,,NULL,LongTerm
3683,Kai,Gaines,2021-11-02,2021-12-11,39,ShortTerm
3684,Noelle,Levy,2019-12-01,2022-12-25,1120,LongTerm
3685,Kylie,Jimenez,2022-08-16,2022-11-10,86,ShortTerm
3686,Carly,Figueroa,2021-04-25,2022-12-12,596,MidTerm
3687,Bria,Mcpherson,2019-05-17,,NULL,LongTerm
3688,Brynn,Harding,2019-05-04,2021-08-03,822,MidTerm
3689,Rashad,Wells,2021-07-16,,NULL,LongTerm
3690,Jaylene,Deleon,2020-08-04,2021-02-27,207,ShortTerm
3691,Chace,Church,2020-11-23,,NULL,LongTerm
3692,Zayne,Hunter,2019-11-11,,NULL,LongTerm
3693,Amya,Vega,2019-05-20,2020-08-30,468,MidTerm
3694,Nickolas,West,2019-11-05,2022-04-16,893,MidTerm
3695,Cason,Neal,2018-09-20,2021-02-04,868,MidTerm
3696,Aldo,Dyer,2020-09-02,2023-05-26,996,MidTerm
3697,Sonia,Skinner,2020-06-28,,NULL,LongTerm
3698,Julien,Banks,2023-03-22,2023-05-30,69,ShortTerm
3699,Madelyn,Mcdonald,2022-08-30,2022-09-20,21,ShortTerm
3700,Brenden,Nash,2019-10-24,,NULL,LongTerm
3701,Genesis,Coleman,2019-11-09,,NULL,LongTerm
3702,Justice,Branch,2019-07-13,,NULL,LongTerm
3703,Addisyn,Guerrero,2020-08-31,2022-06-26,664,MidTerm
3704,Addisyn,Aguilar,2019-01-25,2021-10-26,1005,MidTerm
3705,Marcos,Gallagher,2020-11-21,2023-04-09,869,MidTerm
3706,Mareli,Parker,2019-09-23,,NULL,LongTerm
3707,Joshua,Mitchell,2022-12-11,,NULL,LongTerm
3708,Case,Gaines,2020-08-21,2022-09-20,760,MidTerm
3709,Jacey,Reyes,2019-02-04,2023-04-17,1533,LongTerm
3710,Dean,Middleton,2021-10-29,,NULL,LongTerm
3711,Marlene,Bates,2021-07-17,,NULL,LongTerm
3712,Kyra,Ray,2019-04-28,2022-09-01,1222,LongTerm
3713,Melanie,Kennedy,2020-07-21,,NULL,LongTerm
3714,Aleena,Mercer,2020-01-19,,NULL,LongTerm
3715,Jake,White,2021-09-12,,NULL,LongTerm
3716,Chaim,Chase,2022-07-31,2023-02-18,202,ShortTerm
3717,Keshawn,Le,2023-05-18,,NULL,LongTerm
3718,Dalton,Frazier,2021-05-25,2021-10-22,150,ShortTerm
3719,Cannon,Hester,2022-07-22,,NULL,LongTerm
3720,Crystal,Brandt,2019-05-23,2020-09-12,478,MidTerm
3721,Johnny,Goodman,2020-02-12,2020-04-07,55,ShortTerm
3722,Nehemiah,Hancock,2020-02-16,2022-01-09,693,MidTerm
3723,Elliana,Villanueva,2022-04-29,2022-07-16,78,ShortTerm
3724,Essence,Schwartz,2019-10-10,2021-10-30,751,MidTerm
3725,Ryker,Cox,2019-04-07,2023-07-09,1554,LongTerm
3726,Averi,Stevenson,2020-07-13,2021-09-18,432,MidTerm
3727,Katherine,Russo,2021-08-26,,NULL,LongTerm
3728,Aydan,Robbins,2021-12-23,,NULL,LongTerm
3729,Heaven,Walls,2022-12-08,2023-07-04,208,ShortTerm
3730,Bobby,Chung,2022-01-18,,NULL,LongTerm
3731,Maximus,Fields,2020-02-28,2022-12-14,1020,MidTerm
3732,Orion,Ochoa,2020-05-31,,NULL,LongTerm
3733,Halle,Boyd,2020-04-20,2022-07-23,824,MidTerm
3734,Lindsey,Rocha,2019-03-07,,NULL,LongTerm
3735,Chace,Gray,2019-05-29,,NULL,LongTerm
3736,Carsen,Wheeler,2020-10-18,2023-03-22,885,MidTerm
3737,Arielle,Escobar,2018-11-19,,NULL,LongTerm
3738,Kaitlynn,Blair,2022-04-15,2023-01-09,269,ShortTerm
3739,Amir,Melendez,2018-08-24,2021-03-22,941,MidTerm
3740,Monique,Buckley,2022-10-15,2023-02-17,125,ShortTerm
3741,Clark,Blanchard,2023-02-27,2023-03-28,29,ShortTerm
3742,Gabriel,Pearson,2021-09-22,2023-05-15,600,MidTerm
3743,Mercedes,Cook,2020-05-30,,NULL,LongTerm
3744,Skyler,Blankenship,2020-09-11,,NULL,LongTerm
3745,Jordan,Davis,2019-05-31,2020-10-06,494,MidTerm
3746,Bridget,Wu,2020-07-13,,NULL,LongTerm
3747,Gabriel,Kirk,2021-09-09,2023-02-10,519,MidTerm
3748,Aron,Ali,2019-04-06,,NULL,LongTerm
3749,Kayden,Soto,2021-02-16,,NULL,LongTerm
3750,Micaela,Conner,2020-02-17,,NULL,LongTerm
3751,Arthur,Mitchell,2021-10-15,,NULL,LongTerm
3752,Deven,Morse,2022-07-06,,NULL,LongTerm
3753,George,Villegas,2019-03-05,2020-12-10,646,MidTerm
3754,Arielle,Potts,2020-06-02,2022-01-25,602,MidTerm
3755,Maxwell,Howell,2020-11-26,2023-02-17,813,MidTerm
3756,Junior,Bridges,2021-05-24,,NULL,LongTerm
3757,Salvatore,Noble,2022-10-17,2023-03-26,160,ShortTerm
3758,Heath,Hodges,2022-11-16,2023-06-24,220,ShortTerm
3759,Gabriella,Warner,2022-05-01,2022-09-25,147,ShortTerm
3760,Ryan,Tate,2021-08-24,,NULL,LongTerm
3761,Hazel,Vincent,2023-06-22,2023-07-10,18,ShortTerm
3762,Gavyn,Riggs,2020-07-18,,NULL,LongTerm
3763,Giancarlo,Cross,2023-01-12,2023-02-06,25,ShortTerm
3764,Cristal,Bradshaw,2022-02-16,,NULL,LongTerm
3765,Guadalupe,Burke,2022-09-02,,NULL,LongTerm
3766,Elisa,Henry,2019-02-02,2023-02-03,1462,LongTerm
3767,Kale,Fischer,2021-08-26,2022-09-05,375,MidTerm
3768,Morgan,Blackwell,2020-12-31,,NULL,LongTerm
3769,Ivan,Wright,2020-12-12,,NULL,LongTerm
3770,Nayeli,Hood,2022-01-13,2023-04-11,453,MidTerm
3771,Marilyn,Smith,2021-01-24,2023-05-07,833,MidTerm
3772,Zoie,Rowland,2022-02-08,2022-07-22,164,ShortTerm
3773,Ann,Nguyen,2020-10-11,2022-02-26,503,MidTerm
3774,Ramiro,Savage,2019-06-20,2021-10-13,846,MidTerm
3775,Karma,Koch,2021-07-13,2022-11-26,501,MidTerm
3776,Jacqueline,Hendrix,2021-10-14,2021-10-30,16,ShortTerm
3777,Kaitlin,Barker,2021-11-09,,NULL,LongTerm
3778,Semaj,Griffith,2023-04-02,2023-07-27,116,ShortTerm
3779,Damian,Burke,2022-10-19,2023-05-03,196,ShortTerm
3780,Jessie,Smith,2020-05-09,2021-09-14,493,MidTerm
3781,Hezekiah,Cummings,2019-08-18,2022-05-05,991,MidTerm
3782,Brody,House,2019-03-09,2020-05-02,420,MidTerm
3783,Aaliyah,Watts,2020-05-09,,NULL,LongTerm
3784,Ashton,Larsen,2022-08-14,,NULL,LongTerm
3785,Joshua,Gibson,2022-01-18,,NULL,LongTerm
3786,Kyleigh,Bauer,2021-06-22,2022-07-26,399,MidTerm
3787,Ramon,Schultz,2023-01-19,2023-06-20,152,ShortTerm
3788,Maxim,Houston,2023-05-17,2023-06-13,27,ShortTerm
3789,Deanna,Sellers,2020-06-07,,NULL,LongTerm
3790,Frankie,Figueroa,2023-07-07,2023-07-11,4,ShortTerm
3791,Bentley,Rush,2020-03-28,,NULL,LongTerm
3792,Alexia,Pham,2019-05-23,2022-05-10,1083,MidTerm
3793,Roselyn,Roberts,2019-04-20,,NULL,LongTerm
3794,Ayden,Chambers,2018-09-09,,NULL,LongTerm
3795,Kaitlynn,Serrano,2022-07-14,,NULL,LongTerm
3796,Jefferson,White,2019-04-17,2021-12-02,960,MidTerm
3797,Maria,Grant,2020-05-15,,NULL,LongTerm
3798,Bryanna,Ibarra,2020-04-04,2023-07-04,1186,LongTerm
3799,Sophie,Zavala,2022-10-15,,NULL,LongTerm
3800,Amya,Grant,2019-07-11,,NULL,LongTerm
3801,Jaydan,Neal,2019-10-02,,NULL,LongTerm
3802,Amiyah,Ramirez,2021-03-04,,NULL,LongTerm
3803,Kai,Holt,2021-02-10,2022-01-01,325,ShortTerm
3804,Brendon,Wilson,2019-05-15,,NULL,LongTerm
3805,Nancy,Short,2022-04-28,,NULL,LongTerm
3806,Isabella,Wilkins,2021-09-23,2023-07-01,646,MidTerm
3807,Mayra,Moss,2021-09-15,2021-11-10,56,ShortTerm
3808,Maria,Gonzalez,2019-04-27,2020-03-20,328,ShortTerm
3809,Jumil,Turpin,2019-10-06,2020-08-23,322,ShortTerm
3810,Ann,Daniele,2020-02-16,,NULL,LongTerm
3811,Joe,South,2022-05-14,2022-10-21,160,ShortTerm
3812,Sarah,Warfield,2019-02-13,2020-08-06,540,MidTerm
3813,Alejandro,Bacong,2022-08-24,,NULL,LongTerm
3814,Jyoti,Lajiri,2019-01-07,2020-09-05,607,MidTerm
3815,Neville,Tredinnick,2021-03-26,,NULL,LongTerm
3816,Anthony,Cisco,2021-05-01,,NULL,LongTerm
3817,Linda,Dolan,2021-10-10,2023-01-21,468,MidTerm
3818,Carlos,Merlos,2020-01-02,2022-04-03,822,MidTerm
3819,Tanya,Morway,2020-01-20,,NULL,LongTerm
3820,Anita,Shepard,2018-08-11,2021-05-21,1014,MidTerm
3821,Jeremiah,Semizoglou,2021-12-18,,NULL,LongTerm
3822,Katrina,Lambert,2019-09-24,2022-04-04,923,MidTerm
3823,Alexzander,Pope,2022-10-17,2023-06-26,252,ShortTerm
3824,Derek,Holmes,2020-01-07,,NULL,LongTerm
3825,Danika,Deleon,2022-11-05,,NULL,LongTerm
3826,Sabrina,Durham,2023-04-26,2023-06-03,38,ShortTerm
3827,Frankie,Carrillo,2019-05-29,,NULL,LongTerm
3828,Quintin,Solomon,2019-09-12,,NULL,LongTerm
3829,Jaqueline,Pittman,2019-01-27,2021-02-26,761,MidTerm
3830,Mariana,Glass,2019-08-20,,NULL,LongTerm
3831,Payton,Cross,2018-09-14,,NULL,LongTerm
3832,Sloane,Rasmussen,2021-08-02,2022-09-29,423,MidTerm
3833,Elise,Vazquez,2022-01-26,2022-11-02,280,ShortTerm
3834,Monique,Pierce,2019-05-10,2021-08-05,818,MidTerm
3835,Axel,Higgins,2019-01-02,2022-12-06,1434,LongTerm
3836,Marcos,Petty,2021-08-13,,NULL,LongTerm
3837,Mia,Cowan,2022-10-02,2022-11-13,42,ShortTerm
3838,Tanya,Leonard,2018-12-17,2021-04-21,856,MidTerm
3839,Dereon,Page,2021-10-11,,NULL,LongTerm
3840,Meadow,Boyer,2023-04-01,2023-05-18,47,ShortTerm
3841,Paris,Simpson,2021-03-20,,NULL,LongTerm
3842,Kyla,Durham,2020-08-20,2021-08-11,356,ShortTerm
3843,Cassidy,Maddox,2023-07-16,2023-07-30,14,ShortTerm
3844,Edgar,Underwood,2021-06-10,2022-08-18,434,MidTerm
3845,Jaiden,Underwood,2019-08-25,,NULL,LongTerm
3846,Eugene,Potts,2020-05-04,2023-05-15,1106,LongTerm
3847,Gilbert,Klein,2019-02-24,2020-06-11,473,MidTerm
3848,Nathaly,Huffman,2019-09-24,,NULL,LongTerm
3849,Nancy,Clay,2021-02-13,,NULL,LongTerm
3850,Kylie,Cantrell,2020-01-05,2022-04-25,841,MidTerm
3851,Vance,Marquez,2019-01-18,2020-03-30,437,MidTerm
3852,Dante,Wyatt,2019-03-01,2021-09-25,939,MidTerm
3853,Rey,Monroe,2021-08-14,2022-11-05,448,MidTerm
3854,Jayden,Mckee,2019-06-06,2019-09-05,91,ShortTerm
3855,Brady,Yoder,2021-05-25,2022-08-13,445,MidTerm
3856,Darwin,Allen,2023-03-17,2023-06-12,87,ShortTerm
3857,Jasper,Harrison,2022-10-02,2022-10-11,9,ShortTerm
3858,Bailey,Humphrey,2022-01-22,,NULL,LongTerm
3859,Clare,English,2019-11-29,2022-08-18,993,MidTerm
3860,Amy,Sherman,2020-07-01,2022-09-22,813,MidTerm
3861,Lizbeth,Hunt,2022-03-24,,NULL,LongTerm
3862,Eden,Armstrong,2019-05-13,2023-06-06,1485,LongTerm
3863,Eugene,Mueller,2019-06-07,,NULL,LongTerm
3864,Tiffany,Washington,2022-12-05,2023-06-13,190,ShortTerm
3865,Sloane,Moss,2020-09-29,2021-10-22,388,MidTerm
3866,Kaeden,Vargas,2020-09-04,2021-04-17,225,ShortTerm
3867,Lena,Sandoval,2018-08-26,,NULL,LongTerm
3868,Adrien,Olsen,2019-08-17,,NULL,LongTerm
3869,Damari,Brewer,2019-09-25,2020-02-07,135,ShortTerm
3870,Annalise,Gross,2023-03-11,2023-03-11,0,ShortTerm
3871,Kamari,Mcgrath,2022-12-15,,NULL,LongTerm
3872,Lorena,Rice,2018-08-10,2021-02-08,913,MidTerm
3873,Eliezer,Stokes,2022-03-04,2023-06-22,475,MidTerm
3874,Aspen,Reyes,2020-06-02,,NULL,LongTerm
3875,Rudy,Richardson,2021-06-29,,NULL,LongTerm
3876,Alana,Castro,2021-10-24,,NULL,LongTerm
3877,Oscar,Lopez,2018-10-22,2020-04-07,533,MidTerm
3878,Carter,Cook,2018-09-08,2021-08-23,1080,MidTerm
3879,Liam,Hanna,2019-02-08,2023-02-24,1477,LongTerm
3880,Zara,Pitts,2021-03-29,2021-06-27,90,ShortTerm
3881,Abby,Woodward,2019-06-19,,NULL,LongTerm
3882,Litzy,Esparza,2019-01-30,,NULL,LongTerm
3883,Noemi,Brewer,2022-05-06,2022-09-26,143,ShortTerm
3884,Gilberto,Macdonald,2019-02-02,,NULL,LongTerm
3885,Armando,Macias,2021-12-08,,NULL,LongTerm
3886,Britney,Kelly,2018-10-12,,NULL,LongTerm
3887,Emanuel,Haas,2022-04-22,2023-05-15,388,MidTerm
3888,Karlie,Drake,2021-09-05,2022-07-08,306,ShortTerm
3889,Myla,Mullen,2022-09-05,2022-10-30,55,ShortTerm
3890,Alan,Holland,2022-07-19,2023-04-25,280,ShortTerm
3891,Brooklynn,Greene,2022-05-26,,NULL,LongTerm
3892,Maxwell,Mcpherson,2022-10-31,,NULL,LongTerm
3893,Lukas,Freeman,2023-03-22,2023-07-28,128,ShortTerm
3894,Yesenia,Nielsen,2023-05-29,,NULL,LongTerm
3895,Myah,Marsh,2020-02-23,2021-09-08,563,MidTerm
3896,Korbin,Gilbert,2019-08-13,2022-07-10,1062,MidTerm
3897,Jenna,Maddox,2019-03-25,2021-09-13,903,MidTerm
3898,Anaya,Preston,2018-12-14,2023-02-11,1520,LongTerm
3899,Eugene,Pena,2021-03-07,2021-08-31,177,ShortTerm
3900,Abel,Baker,2023-06-16,,NULL,LongTerm
3901,Deven,Merritt,2021-06-18,,NULL,LongTerm
3902,Hadassah,Moran,2023-05-22,2023-06-16,25,ShortTerm
3903,Hezekiah,Thompson,2019-05-14,,NULL,LongTerm
3904,Quintin,Fry,2020-12-27,,NULL,LongTerm
3905,Alayna,Hess,2020-08-04,2022-02-04,549,MidTerm
3906,Amaris,Miller,2020-08-25,,NULL,LongTerm
3907,Barrett,Wilcox,2022-02-24,,NULL,LongTerm
3908,Kimberly,Watson,2019-08-06,2021-03-21,593,MidTerm
3909,Rebecca,Park,2021-08-01,2021-09-24,54,ShortTerm
3910,Caleb,Schneider,2022-07-13,2023-01-22,193,ShortTerm
3911,Vanessa,James,2021-05-28,,NULL,LongTerm
3912,Maribel,Copeland,2020-07-06,2021-01-18,196,ShortTerm
3913,Henry,Zimmerman,2020-01-14,2022-06-08,876,MidTerm
3914,Nathanial,Booth,2020-02-04,2021-01-29,360,ShortTerm
3915,Rhys,Barry,2022-08-28,,NULL,LongTerm
3916,Jonas,Rowland,2022-06-27,,NULL,LongTerm
3917,Chris,Vincent,2019-12-19,2023-03-31,1198,LongTerm
3918,Myah,Waller,2020-09-24,2023-03-27,914,MidTerm
3919,Yaritza,Sherman,2023-07-06,,NULL,LongTerm
3920,Haley,Weaver,2021-04-11,2022-12-19,617,MidTerm
3921,Alessandra,Lee,2020-02-12,2022-07-15,884,MidTerm
3922,Kaitlin,Hickman,2018-12-25,,NULL,LongTerm
3923,Giancarlo,Juarez,2021-12-25,2023-06-19,541,MidTerm
3924,Walter,Zuniga,2021-05-22,,NULL,LongTerm
3925,Anna,Jordan,2020-05-03,2022-11-14,925,MidTerm
3926,Jeffery,Gamble,2019-02-27,,NULL,LongTerm
3927,Misael,Hunter,2020-03-01,2022-03-05,734,MidTerm
3928,Audrina,Yu,2021-01-27,2021-10-18,264,ShortTerm
3929,Jeramiah,Foster,2023-06-18,2023-07-24,36,ShortTerm
3930,Bruce,Wallace,2019-11-24,,NULL,LongTerm
3931,Giovani,Nelson,2021-09-24,,NULL,LongTerm
3932,Ari,Anthony,2022-08-17,,NULL,LongTerm
3933,Laylah,Branch,2023-04-18,,NULL,LongTerm
3934,Alanna,Mullins,2020-04-15,2022-05-13,758,MidTerm
3935,Arjun,Tyler,2020-12-25,,NULL,LongTerm
3936,Donald,Favis,2022-07-21,2023-05-01,284,ShortTerm
3937,Daniff,Hernandez,2022-11-04,,NULL,LongTerm
3938,Lori,Roby,2020-04-20,,NULL,LongTerm
3939,Thomas,Murray,2019-09-05,,NULL,LongTerm
3940,Karthikeyan,"Ait Sidi",2019-08-11,,NULL,LongTerm
3941,Ivan,Rogers,2018-11-04,,NULL,LongTerm
3942,Bianca,Roehrich,2018-11-04,2021-12-22,1144,LongTerm
3943,Jason,Salter,2019-07-27,2021-07-25,729,MidTerm
3944,Julia,Zhou,2020-12-21,,NULL,LongTerm
3945,Thelma,Petrowsky,2022-07-25,,NULL,LongTerm
3946,Jayne,Horton,2019-06-15,,NULL,LongTerm
3947,Renee,Becker,2020-04-04,2022-06-22,809,MidTerm
3948,Randall,Pearson,2023-02-03,2023-05-29,115,ShortTerm
3949,"Claudia N",Carr,2022-09-20,2023-07-04,287,ShortTerm
3950,Noelle,Johnson,2023-07-12,,NULL,LongTerm
3951,Taisha,Goble,2021-04-25,2023-02-12,658,MidTerm
3952,Kramer,Simard,2021-03-13,,NULL,LongTerm
3953,Mark,Griffith,2021-08-16,,NULL,LongTerm
3954,Denisse,Hayes,2021-10-18,,NULL,LongTerm
